route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_time
433,433@2,433-1@2#1615,,,0,,433-1,2,35
433,433@2,433-1@2#1725,,,0,,433-1,1,35
433,433@2,433-1@2#1900,,,0,,433-1,2,35
433,433@2,433-1@2#2155,,,0,,433-1,2,35
433,433@3,433-1@3#630,,,0,,433-1,1,37
433,433@3,433-1@3#815,,,0,,433-1,2,37
433,433@3,433-1@3#1010,,,0,,433-1,1,35
433,433@3,433-1@3#1210,,,0,,433-1,2,35
433,433@3,433-1@3#1410,,,0,,433-1,1,35
433,433@3,433-1@3#1610,,,0,,433-1,2,35
433,433@3,433-1@3#1755,,,0,,433-1,1,35
433,433@3,433-1@3#1955,,,0,,433-1,2,35
433,433@5,433-1@5#630,,,0,,433-1,1,37
433,433@5,433-1@5#815,,,0,,433-1,2,37
433,433@5,433-1@5#1010,,,0,,433-1,1,35
433,433@5,433-1@5#1210,,,0,,433-1,2,35
433,433@5,433-1@5#1410,,,0,,433-1,1,35
433,433@5,433-1@5#1610,,,0,,433-1,2,35
433,433@5,433-1@5#1755,,,0,,433-1,1,35
433,433@5,433-1@5#1955,,,0,,433-1,2,35
433,433@1,433-2@1#630,,,1,,433-2,2,31
433,433@1,433-2@1#654,,,1,,433-2,2,31
433,433@1,433-2@1#717,,,1,,433-2,1,31
433,433@1,433-2@1#741,,,1,,433-2,2,31
433,433@1,433-2@1#805,,,1,,433-2,2,31
433,433@1,433-2@1#827,,,1,,433-2,1,31
433,433@1,433-2@1#849,,,1,,433-2,2,31
433,433@1,433-2@1#911,,,1,,433-2,2,31
433,433@1,433-2@1#933,,,1,,433-2,2,31
433,433@1,433-2@1#956,,,1,,433-2,1,31
433,433@1,433-2@1#1021,,,1,,433-2,2,31
433,433@1,433-2@1#1046,,,1,,433-2,2,31
433,433@1,433-2@1#1111,,,1,,433-2,1,31
433,433@1,433-2@1#1136,,,1,,433-2,2,31
433,433@1,433-2@1#1201,,,1,,433-2,2,31
433,433@1,433-2@1#1226,,,1,,433-2,2,31
433,433@1,433-2@1#1251,,,1,,433-2,2,31
433,433@1,433-2@1#1316,,,1,,433-2,2,31
433,433@1,433-2@1#1341,,,1,,433-2,2,31
433,433@1,433-2@1#1406,,,1,,433-2,1,31
433,433@1,433-2@1#1431,,,1,,433-2,2,31
433,433@1,433-2@1#1456,,,1,,433-2,2,31
433,433@1,433-2@1#1521,,,1,,433-2,2,31
433,433@1,433-2@1#1544,,,1,,433-2,1,31
433,433@1,433-2@1#1611,,,1,,433-2,2,31
433,433@1,433-2@1#1636,,,1,,433-2,2,33
433,433@1,433-2@1#1656,,,1,,433-2,1,33
433,433@1,433-2@1#1716,,,1,,433-2,2,33
433,433@1,433-2@1#1736,,,1,,433-2,2,33
433,433@1,433-2@1#1756,,,1,,433-2,2,33
433,433@1,433-2@1#1816,,,1,,433-2,1,33
433,433@1,433-2@1#1836,,,1,,433-2,2,33
433,433@1,433-2@1#1856,,,1,,433-2,2,33
433,433@1,433-2@1#1921,,,1,,433-2,2,31
433,433@1,433-2@1#1951,,,1,,433-2,2,31
433,433@1,433-2@1#2025,,,1,,433-2,2,31
433,433@1,433-2@1#2100,,,1,,433-2,1,31
433,433@1,433-2@1#2140,,,1,,433-2,2,31
433,433@1,433-2@1#2220,,,1,,433-2,1,31
433,433@1,433-2@1#2300,,,1,,433-2,2,31
433,433@2,433-2@2#635,,,1,,433-2,2,31
433,433@2,433-2@2#700,,,1,,433-2,1,31
433,433@2,433-2@2#750,,,1,,433-2,2,31
433,433@2,433-2@2#815,,,1,,433-2,1,31
433,433@2,433-2@2#905,,,1,,433-2,2,31
433,433@2,433-2@2#930,,,1,,433-2,1,31
433,433@2,433-2@2#1025,,,1,,433-2,2,31
433,433@2,433-2@2#1050,,,1,,433-2,1,31
433,433@2,433-2@2#1145,,,1,,433-2,2,31
433,433@2,433-2@2#1210,,,1,,433-2,2,31
433,433@2,433-2@2#1305,,,1,,433-2,1,31
433,433@2,433-2@2#1330,,,1,,433-2,2,31
433,433@2,433-2@2#1420,,,1,,433-2,1,31
433,433@2,433-2@2#1445,,,1,,433-2,2,31
433,433@2,433-2@2#1535,,,1,,433-2,1,31
433,433@2,433-2@2#1600,,,1,,433-2,2,31
433,433@2,433-2@2#1650,,,1,,433-2,2,33
433,433@2,433-2@2#1715,,,1,,433-2,2,33
433,433@2,433-2@2#1800,,,1,,433-2,1,33
433,433@2,433-2@2#1820,,,1,,433-2,2,33
433,433@2,433-2@2#1910,,,1,,433-2,1,31
433,433@2,433-2@2#1935,,,1,,433-2,2,31
433,433@2,433-2@2#2040,,,1,,433-2,2,31
433,433@2,433-2@2#2230,,,1,,433-2,2,31
433,433@3,433-2@3#705,,,1,,433-2,1,31
433,433@3,433-2@3#740,,,1,,433-2,2,31
433,433@3,433-2@3#850,,,1,,433-2,2,31
433,433@3,433-2@3#925,,,1,,433-2,1,31
433,433@3,433-2@3#1045,,,1,,433-2,1,31
433,433@3,433-2@3#1125,,,1,,433-2,2,31
433,433@3,433-2@3#1245,,,1,,433-2,2,31
433,433@3,433-2@3#1325,,,1,,433-2,1,31
433,433@3,433-2@3#1445,,,1,,433-2,1,31
433,433@3,433-2@3#1525,,,1,,433-2,2,31
433,433@3,433-2@3#1645,,,1,,433-2,2,33
433,433@3,433-2@3#1720,,,1,,433-2,1,33
433,433@3,433-2@3#1830,,,1,,433-2,1,33
433,433@3,433-2@3#1910,,,1,,433-2,2,31
433,433@3,433-2@3#2030,,,1,,433-2,2,31
433,433@3,433-2@3#2200,,,1,,433-2,2,31
433,433@5,433-2@5#705,,,1,,433-2,1,31
433,433@5,433-2@5#740,,,1,,433-2,2,31
433,433@5,433-2@5#850,,,1,,433-2,2,31
433,433@5,433-2@5#925,,,1,,433-2,1,31
433,433@5,433-2@5#1045,,,1,,433-2,1,31
433,433@5,433-2@5#1125,,,1,,433-2,2,31
433,433@5,433-2@5#1245,,,1,,433-2,2,31
433,433@5,433-2@5#1325,,,1,,433-2,1,31
433,433@5,433-2@5#1445,,,1,,433-2,1,31
433,433@5,433-2@5#1525,,,1,,433-2,2,31
433,433@5,433-2@5#1645,,,1,,433-2,2,33
433,433@5,433-2@5#1720,,,1,,433-2,1,33
433,433@5,433-2@5#1830,,,1,,433-2,1,33
433,433@5,433-2@5#1910,,,1,,433-2,2,31
433,433@5,433-2@5#2030,,,1,,433-2,2,31
433,433@5,433-2@5#2200,,,1,,433-2,2,31
4332,4332@2,4332-1@2#650,,,0,,4332-1,2,39
4332,4332@2,4332-1@2#805,,,0,,4332-1,2,39
4332,4332@2,4332-1@2#920,,,0,,4332-1,2,39
4332,4332@2,4332-1@2#1040,,,0,,4332-1,2,34
4332,4332@2,4332-1@2#1200,,,0,,4332-1,2,34
4332,4332@2,4332-1@2#1320,,,0,,4332-1,2,34
4332,4332@2,4332-1@2#1435,,,0,,4332-1,2,34
4332,4332@2,4332-1@2#1550,,,0,,4332-1,2,34
4332,4332@2,4332-1@2#1705,,,0,,4332-1,2,39
4332,4332@2,4332-1@2#1810,,,0,,4332-1,2,34
4332,4332@2,4332-1@2#2045,,,0,,4332-1,2,34
4332,4332@3,4332-1@3#740,,,0,,4332-1,1,38
4332,4332@3,4332-1@3#930,,,0,,4332-1,2,38
4332,4332@3,4332-1@3#1130,,,0,,4332-1,1,38
4332,4332@3,4332-1@3#1330,,,0,,4332-1,2,38
4332,4332@3,4332-1@3#1530,,,0,,4332-1,1,34
4332,4332@3,4332-1@3#1720,,,0,,4332-1,2,38
4332,4332@3,4332-1@3#1915,,,0,,4332-1,1,38
4332,4332@3,4332-1@3#2125,,,0,,4332-1,2,34
4332,4332@5,4332-1@5#740,,,0,,4332-1,1,38
4332,4332@5,4332-1@5#930,,,0,,4332-1,2,38
4332,4332@5,4332-1@5#1130,,,0,,4332-1,1,38
4332,4332@5,4332-1@5#1330,,,0,,4332-1,2,38
4332,4332@5,4332-1@5#1530,,,0,,4332-1,1,34
4332,4332@5,4332-1@5#1720,,,0,,4332-1,2,38
4332,4332@5,4332-1@5#1915,,,0,,4332-1,1,38
4332,4332@5,4332-1@5#2125,,,0,,4332-1,2,34
470,470@1,470-1@1#545,,,0,,470-1,2,37
470,470@1,470-1@1#608,,,0,,470-1,2,37
470,470@1,470-1@1#625,,,0,,470-1,1,37
470,470@1,470-1@1#638,,,0,,470-1,2,37
470,470@1,470-1@1#650,,,0,,470-1,2,37
470,470@1,470-1@1#702,,,0,,470-1,2,37
470,470@1,470-1@1#712,,,0,,470-1,2,37
470,470@1,470-1@1#724,,,0,,470-1,2,37
470,470@1,470-1@1#738,,,0,,470-1,1,37
470,470@1,470-1@1#752,,,0,,470-1,2,37
470,470@1,470-1@1#806,,,0,,470-1,2,37
470,470@1,470-1@1#822,,,0,,470-1,2,37
470,470@1,470-1@1#838,,,0,,470-1,2,37
470,470@1,470-1@1#856,,,0,,470-1,1,37
470,470@1,470-1@1#916,,,0,,470-1,2,37
470,470@1,470-1@1#936,,,0,,470-1,2,37
470,470@1,470-1@1#954,,,0,,470-1,2,37
470,470@1,470-1@1#1012,,,0,,470-1,2,37
470,470@1,470-1@1#1032,,,0,,470-1,2,37
470,470@1,470-1@1#1050,,,0,,470-1,2,37
470,470@1,470-1@1#1108,,,0,,470-1,1,37
470,470@1,470-1@1#1126,,,0,,470-1,2,37
470,470@1,470-1@1#1144,,,0,,470-1,2,37
470,470@1,470-1@1#1202,,,0,,470-1,2,37
470,470@1,470-1@1#1220,,,0,,470-1,1,37
470,470@1,470-1@1#1238,,,0,,470-1,2,37
470,470@1,470-1@1#1256,,,0,,470-1,2,37
470,470@1,470-1@1#1314,,,0,,470-1,2,37
470,470@1,470-1@1#1332,,,0,,470-1,2,37
470,470@1,470-1@1#1350,,,0,,470-1,2,37
470,470@1,470-1@1#1408,,,0,,470-1,1,37
470,470@1,470-1@1#1428,,,0,,470-1,2,37
470,470@1,470-1@1#1446,,,0,,470-1,2,37
470,470@1,470-1@1#1504,,,0,,470-1,2,37
470,470@1,470-1@1#1524,,,0,,470-1,2,37
470,470@1,470-1@1#1542,,,0,,470-1,2,37
470,470@1,470-1@1#1600,,,0,,470-1,2,37
470,470@1,470-1@1#1618,,,0,,470-1,2,37
470,470@1,470-1@1#1633,,,0,,470-1,1,37
470,470@1,470-1@1#1647,,,0,,470-1,2,37
470,470@1,470-1@1#1701,,,0,,470-1,2,37
470,470@1,470-1@1#1715,,,0,,470-1,2,37
470,470@1,470-1@1#1730,,,0,,470-1,2,37
470,470@1,470-1@1#1745,,,0,,470-1,1,37
470,470@1,470-1@1#1800,,,0,,470-1,2,37
470,470@1,470-1@1#1817,,,0,,470-1,2,37
470,470@1,470-1@1#1837,,,0,,470-1,2,37
470,470@1,470-1@1#1859,,,0,,470-1,1,37
470,470@1,470-1@1#1922,,,0,,470-1,2,37
470,470@1,470-1@1#1947,,,0,,470-1,2,37
470,470@1,470-1@1#2015,,,0,,470-1,1,42
470,470@1,470-1@1#2050,,,0,,470-1,2,42
470,470@1,470-1@1#2135,,,0,,470-1,2,42
470,470@1,470-1@1#2220,,,0,,470-1,2,37
470,470@1,470-1@1#2330,,,0,,470-1,2,37
470,470@2,470-1@2#630,,,0,,470-1,2,32
470,470@2,470-1@2#655,,,0,,470-1,1,35
470,470@2,470-1@2#720,,,0,,470-1,2,35
470,470@2,470-1@2#745,,,0,,470-1,2,35
470,470@2,470-1@2#810,,,0,,470-1,1,35
470,470@2,470-1@2#835,,,0,,470-1,2,35
470,470@2,470-1@2#900,,,0,,470-1,2,35
470,470@2,470-1@2#925,,,0,,470-1,1,35
470,470@2,470-1@2#1000,,,0,,470-1,2,35
470,470@2,470-1@2#1035,,,0,,470-1,1,35
470,470@2,470-1@2#1110,,,0,,470-1,2,35
470,470@2,470-1@2#1145,,,0,,470-1,1,35
470,470@2,470-1@2#1210,,,0,,470-1,2,35
470,470@2,470-1@2#1235,,,0,,470-1,2,35
470,470@2,470-1@2#1300,,,0,,470-1,1,35
470,470@2,470-1@2#1335,,,0,,470-1,2,35
470,470@2,470-1@2#1410,,,0,,470-1,1,35
470,470@2,470-1@2#1445,,,0,,470-1,2,35
470,470@2,470-1@2#1520,,,0,,470-1,1,35
470,470@2,470-1@2#1545,,,0,,470-1,2,35
470,470@2,470-1@2#1610,,,0,,470-1,2,35
470,470@2,470-1@2#1635,,,0,,470-1,1,35
470,470@2,470-1@2#1710,,,0,,470-1,2,35
470,470@2,470-1@2#1745,,,0,,470-1,1,35
470,470@2,470-1@2#1820,,,0,,470-1,2,35
470,470@2,470-1@2#1855,,,0,,470-1,1,35
470,470@2,470-1@2#1930,,,0,,470-1,2,35
470,470@2,470-1@2#2005,,,0,,470-1,2,35
470,470@2,470-1@2#2040,,,0,,470-1,2,35
470,470@2,470-1@2#2115,,,0,,470-1,2,32
470,470@2,470-1@2#2155,,,0,,470-1,2,32
470,470@3,470-1@3#600,,,0,,470-1,1,30
470,470@3,470-1@3#700,,,0,,470-1,1,34
470,470@3,470-1@3#800,,,0,,470-1,1,34
470,470@3,470-1@3#835,,,0,,470-1,2,34
470,470@3,470-1@3#910,,,0,,470-1,1,34
470,470@3,470-1@3#945,,,0,,470-1,2,34
470,470@3,470-1@3#1020,,,0,,470-1,1,34
470,470@3,470-1@3#1055,,,0,,470-1,2,34
470,470@3,470-1@3#1130,,,0,,470-1,1,34
470,470@3,470-1@3#1205,,,0,,470-1,2,34
470,470@3,470-1@3#1240,,,0,,470-1,1,34
470,470@3,470-1@3#1315,,,0,,470-1,2,34
470,470@3,470-1@3#1350,,,0,,470-1,1,34
470,470@3,470-1@3#1425,,,0,,470-1,2,34
470,470@3,470-1@3#1500,,,0,,470-1,1,34
470,470@3,470-1@3#1535,,,0,,470-1,2,34
470,470@3,470-1@3#1610,,,0,,470-1,1,34
470,470@3,470-1@3#1645,,,0,,470-1,2,34
470,470@3,470-1@3#1720,,,0,,470-1,1,34
470,470@3,470-1@3#1755,,,0,,470-1,2,34
470,470@3,470-1@3#1830,,,0,,470-1,1,34
470,470@3,470-1@3#1905,,,0,,470-1,2,34
470,470@3,470-1@3#1940,,,0,,470-1,1,34
470,470@3,470-1@3#2025,,,0,,470-1,2,34
470,470@3,470-1@3#2130,,,0,,470-1,2,30
470,470@5,470-1@5#600,,,0,,470-1,1,30
470,470@5,470-1@5#700,,,0,,470-1,1,34
470,470@5,470-1@5#800,,,0,,470-1,1,34
470,470@5,470-1@5#835,,,0,,470-1,2,34
470,470@5,470-1@5#910,,,0,,470-1,1,34
470,470@5,470-1@5#945,,,0,,470-1,2,34
470,470@5,470-1@5#1020,,,0,,470-1,1,34
470,470@5,470-1@5#1055,,,0,,470-1,2,34
470,470@5,470-1@5#1130,,,0,,470-1,1,34
470,470@5,470-1@5#1205,,,0,,470-1,2,34
470,470@5,470-1@5#1240,,,0,,470-1,1,34
470,470@5,470-1@5#1315,,,0,,470-1,2,34
470,470@5,470-1@5#1350,,,0,,470-1,1,34
470,470@5,470-1@5#1425,,,0,,470-1,2,34
470,470@5,470-1@5#1500,,,0,,470-1,1,34
470,470@5,470-1@5#1535,,,0,,470-1,2,34
470,470@5,470-1@5#1610,,,0,,470-1,1,34
470,470@5,470-1@5#1645,,,0,,470-1,2,34
470,470@5,470-1@5#1720,,,0,,470-1,1,34
470,470@5,470-1@5#1755,,,0,,470-1,2,34
470,470@5,470-1@5#1830,,,0,,470-1,1,34
470,470@5,470-1@5#1905,,,0,,470-1,2,34
470,470@5,470-1@5#1940,,,0,,470-1,1,34
470,470@5,470-1@5#2025,,,0,,470-1,2,34
470,470@5,470-1@5#2130,,,0,,470-1,2,30
470,470@1,470-2@1#5,,,1,,470-2,2,37
470,470@1,470-2@1#618,,,1,,470-2,2,37
470,470@1,470-2@1#641,,,1,,470-2,2,37
470,470@1,470-2@1#700,,,1,,470-2,1,37
470,470@1,470-2@1#713,,,1,,470-2,2,37
470,470@1,470-2@1#725,,,1,,470-2,2,37
470,470@1,470-2@1#737,,,1,,470-2,2,37
470,470@1,470-2@1#747,,,1,,470-2,2,37
470,470@1,470-2@1#759,,,1,,470-2,2,37
470,470@1,470-2@1#813,,,1,,470-2,1,37
470,470@1,470-2@1#827,,,1,,470-2,2,37
470,470@1,470-2@1#841,,,1,,470-2,2,37
470,470@1,470-2@1#857,,,1,,470-2,2,37
470,470@1,470-2@1#913,,,1,,470-2,2,37
470,470@1,470-2@1#931,,,1,,470-2,1,37
470,470@1,470-2@1#951,,,1,,470-2,2,37
470,470@1,470-2@1#1011,,,1,,470-2,2,37
470,470@1,470-2@1#1029,,,1,,470-2,2,37
470,470@1,470-2@1#1047,,,1,,470-2,2,37
470,470@1,470-2@1#1107,,,1,,470-2,2,37
470,470@1,470-2@1#1125,,,1,,470-2,2,37
470,470@1,470-2@1#1143,,,1,,470-2,1,37
470,470@1,470-2@1#1201,,,1,,470-2,2,37
470,470@1,470-2@1#1219,,,1,,470-2,2,37
470,470@1,470-2@1#1237,,,1,,470-2,2,37
470,470@1,470-2@1#1255,,,1,,470-2,1,37
470,470@1,470-2@1#1313,,,1,,470-2,2,37
470,470@1,470-2@1#1331,,,1,,470-2,2,37
470,470@1,470-2@1#1349,,,1,,470-2,2,37
470,470@1,470-2@1#1407,,,1,,470-2,2,37
470,470@1,470-2@1#1425,,,1,,470-2,2,37
470,470@1,470-2@1#1443,,,1,,470-2,1,37
470,470@1,470-2@1#1503,,,1,,470-2,2,37
470,470@1,470-2@1#1521,,,1,,470-2,2,37
470,470@1,470-2@1#1539,,,1,,470-2,2,37
470,470@1,470-2@1#1559,,,1,,470-2,2,37
470,470@1,470-2@1#1617,,,1,,470-2,2,37
470,470@1,470-2@1#1635,,,1,,470-2,2,37
470,470@1,470-2@1#1653,,,1,,470-2,2,37
470,470@1,470-2@1#1708,,,1,,470-2,1,37
470,470@1,470-2@1#1722,,,1,,470-2,2,42
470,470@1,470-2@1#1736,,,1,,470-2,2,42
470,470@1,470-2@1#1750,,,1,,470-2,2,42
470,470@1,470-2@1#1805,,,1,,470-2,2,42
470,470@1,470-2@1#1820,,,1,,470-2,1,42
470,470@1,470-2@1#1835,,,1,,470-2,2,42
470,470@1,470-2@1#1852,,,1,,470-2,2,42
470,470@1,470-2@1#1912,,,1,,470-2,2,42
470,470@1,470-2@1#1934,,,1,,470-2,1,37
470,470@1,470-2@1#1957,,,1,,470-2,2,37
470,470@1,470-2@1#2022,,,1,,470-2,2,37
470,470@1,470-2@1#2050,,,1,,470-2,1,37
470,470@1,470-2@1#2125,,,1,,470-2,2,37
470,470@1,470-2@1#2210,,,1,,470-2,2,37
470,470@1,470-2@1#2255,,,1,,470-2,2,37
470,470@2,470-2@2#700,,,1,,470-2,2,33
470,470@2,470-2@2#730,,,1,,470-2,1,33
470,470@2,470-2@2#755,,,1,,470-2,2,33
470,470@2,470-2@2#820,,,1,,470-2,2,33
470,470@2,470-2@2#845,,,1,,470-2,1,34
470,470@2,470-2@2#910,,,1,,470-2,2,34
470,470@2,470-2@2#935,,,1,,470-2,2,34
470,470@2,470-2@2#1000,,,1,,470-2,1,34
470,470@2,470-2@2#1035,,,1,,470-2,2,34
470,470@2,470-2@2#1110,,,1,,470-2,1,34
470,470@2,470-2@2#1145,,,1,,470-2,2,34
470,470@2,470-2@2#1220,,,1,,470-2,1,34
470,470@2,470-2@2#1245,,,1,,470-2,2,34
470,470@2,470-2@2#1310,,,1,,470-2,2,34
470,470@2,470-2@2#1335,,,1,,470-2,1,34
470,470@2,470-2@2#1410,,,1,,470-2,2,34
470,470@2,470-2@2#1445,,,1,,470-2,1,34
470,470@2,470-2@2#1520,,,1,,470-2,2,34
470,470@2,470-2@2#1555,,,1,,470-2,1,34
470,470@2,470-2@2#1620,,,1,,470-2,2,34
470,470@2,470-2@2#1645,,,1,,470-2,2,34
470,470@2,470-2@2#1710,,,1,,470-2,1,34
470,470@2,470-2@2#1745,,,1,,470-2,2,34
470,470@2,470-2@2#1820,,,1,,470-2,1,34
470,470@2,470-2@2#1855,,,1,,470-2,2,34
470,470@2,470-2@2#1930,,,1,,470-2,1,34
470,470@2,470-2@2#2005,,,1,,470-2,2,34
470,470@2,470-2@2#2040,,,1,,470-2,2,34
470,470@2,470-2@2#2115,,,1,,470-2,2,33
470,470@2,470-2@2#2150,,,1,,470-2,2,33
470,470@2,470-2@2#2230,,,1,,470-2,2,33
470,470@3,470-2@3#630,,,1,,470-2,1,30
470,470@3,470-2@3#730,,,1,,470-2,1,30
470,470@3,470-2@3#830,,,1,,470-2,1,30
470,470@3,470-2@3#910,,,1,,470-2,2,30
470,470@3,470-2@3#945,,,1,,470-2,1,30
470,470@3,470-2@3#1020,,,1,,470-2,2,30
470,470@3,470-2@3#1055,,,1,,470-2,1,30
470,470@3,470-2@3#1130,,,1,,470-2,2,30
470,470@3,470-2@3#1205,,,1,,470-2,1,30
470,470@3,470-2@3#1240,,,1,,470-2,2,30
470,470@3,470-2@3#1315,,,1,,470-2,1,30
470,470@3,470-2@3#1350,,,1,,470-2,2,30
470,470@3,470-2@3#1425,,,1,,470-2,1,30
470,470@3,470-2@3#1500,,,1,,470-2,2,30
470,470@3,470-2@3#1535,,,1,,470-2,1,30
470,470@3,470-2@3#1610,,,1,,470-2,2,30
470,470@3,470-2@3#1645,,,1,,470-2,1,30
470,470@3,470-2@3#1720,,,1,,470-2,2,30
470,470@3,470-2@3#1755,,,1,,470-2,1,30
470,470@3,470-2@3#1830,,,1,,470-2,2,30
470,470@3,470-2@3#1905,,,1,,470-2,1,30
470,470@3,470-2@3#1940,,,1,,470-2,2,30
470,470@3,470-2@3#2015,,,1,,470-2,1,30
470,470@3,470-2@3#2055,,,1,,470-2,2,30
470,470@3,470-2@3#2200,,,1,,470-2,2,30
470,470@5,470-2@5#630,,,1,,470-2,1,30
470,470@5,470-2@5#730,,,1,,470-2,1,30
470,470@5,470-2@5#830,,,1,,470-2,1,30
470,470@5,470-2@5#910,,,1,,470-2,2,30
470,470@5,470-2@5#945,,,1,,470-2,1,30
470,470@5,470-2@5#1020,,,1,,470-2,2,30
470,470@5,470-2@5#1055,,,1,,470-2,1,30
470,470@5,470-2@5#1130,,,1,,470-2,2,30
470,470@5,470-2@5#1205,,,1,,470-2,1,30
470,470@5,470-2@5#1240,,,1,,470-2,2,30
470,470@5,470-2@5#1315,,,1,,470-2,1,30
470,470@5,470-2@5#1350,,,1,,470-2,2,30
470,470@5,470-2@5#1425,,,1,,470-2,1,30
470,470@5,470-2@5#1500,,,1,,470-2,2,30
470,470@5,470-2@5#1535,,,1,,470-2,1,30
470,470@5,470-2@5#1610,,,1,,470-2,2,30
470,470@5,470-2@5#1645,,,1,,470-2,1,30
470,470@5,470-2@5#1720,,,1,,470-2,2,30
470,470@5,470-2@5#1755,,,1,,470-2,1,30
470,470@5,470-2@5#1830,,,1,,470-2,2,30
470,470@5,470-2@5#1905,,,1,,470-2,1,30
470,470@5,470-2@5#1940,,,1,,470-2,2,30
470,470@5,470-2@5#2015,,,1,,470-2,1,30
470,470@5,470-2@5#2055,,,1,,470-2,2,30
470,470@5,470-2@5#2200,,,1,,470-2,2,30
436,436@1,436-1@1#600,,,0,,436-1,2,30
436,436@1,436-1@1#630,,,0,,436-1,2,30
436,436@1,436-1@1#700,,,0,,436-1,2,30
436,436@1,436-1@1#730,,,0,,436-1,2,34
436,436@1,436-1@1#800,,,0,,436-1,2,34
436,436@1,436-1@1#830,,,0,,436-1,1,34
436,436@1,436-1@1#900,,,0,,436-1,2,34
436,436@1,436-1@1#930,,,0,,436-1,1,32
436,436@1,436-1@1#1000,,,0,,436-1,2,32
436,436@1,436-1@1#1030,,,0,,436-1,1,32
436,436@1,436-1@1#1100,,,0,,436-1,2,32
436,436@1,436-1@1#1130,,,0,,436-1,2,32
436,436@1,436-1@1#1200,,,0,,436-1,2,32
436,436@1,436-1@1#1230,,,0,,436-1,2,32
436,436@1,436-1@1#1300,,,0,,436-1,2,32
436,436@1,436-1@1#1330,,,0,,436-1,1,32
436,436@1,436-1@1#1400,,,0,,436-1,2,32
436,436@1,436-1@1#1430,,,0,,436-1,1,32
436,436@1,436-1@1#1455,,,0,,436-1,2,32
436,436@1,436-1@1#1518,,,0,,436-1,2,32
436,436@1,436-1@1#1541,,,0,,436-1,1,32
436,436@1,436-1@1#1603,,,0,,436-1,2,32
436,436@1,436-1@1#1623,,,0,,436-1,2,32
436,436@1,436-1@1#1643,,,0,,436-1,1,32
436,436@1,436-1@1#1703,,,0,,436-1,2,33
436,436@1,436-1@1#1723,,,0,,436-1,2,33
436,436@1,436-1@1#1743,,,0,,436-1,1,33
436,436@1,436-1@1#1803,,,0,,436-1,2,33
436,436@1,436-1@1#1823,,,0,,436-1,2,33
436,436@1,436-1@1#1843,,,0,,436-1,1,33
436,436@1,436-1@1#1940,,,0,,436-1,2,30
436,436@1,436-1@1#2040,,,0,,436-1,1,30
436,436@1,436-1@1#2140,,,0,,436-1,1,30
436,436@1,436-1@1#2230,,,0,,436-1,1,30
436,436@2,436-1@2#600,,,0,,436-1,1,26
436,436@2,436-1@2#630,,,0,,436-1,2,26
436,436@2,436-1@2#700,,,0,,436-1,1,26
436,436@2,436-1@2#730,,,0,,436-1,2,26
436,436@2,436-1@2#800,,,0,,436-1,1,26
436,436@2,436-1@2#830,,,0,,436-1,2,26
436,436@2,436-1@2#900,,,0,,436-1,1,26
436,436@2,436-1@2#1000,,,0,,436-1,1,26
436,436@2,436-1@2#1030,,,0,,436-1,2,26
436,436@2,436-1@2#1130,,,0,,436-1,2,26
436,436@2,436-1@2#1200,,,0,,436-1,1,26
436,436@2,436-1@2#1230,,,0,,436-1,2,26
436,436@2,436-1@2#1300,,,0,,436-1,1,26
436,436@2,436-1@2#1330,,,0,,436-1,2,26
436,436@2,436-1@2#1405,,,0,,436-1,1,26
436,436@2,436-1@2#1435,,,0,,436-1,2,26
436,436@2,436-1@2#1505,,,0,,436-1,1,26
436,436@2,436-1@2#1535,,,0,,436-1,2,26
436,436@2,436-1@2#1605,,,0,,436-1,1,26
436,436@2,436-1@2#1635,,,0,,436-1,2,26
436,436@2,436-1@2#1735,,,0,,436-1,2,26
436,436@2,436-1@2#1805,,,0,,436-1,1,26
436,436@2,436-1@2#1835,,,0,,436-1,2,26
436,436@2,436-1@2#1905,,,0,,436-1,1,26
436,436@2,436-1@2#2005,,,0,,436-1,1,26
436,436@2,436-1@2#2100,,,0,,436-1,2,26
436,436@2,436-1@2#2200,,,0,,436-1,2,26
436,436@3,436-1@3#630,,,0,,436-1,1,22
436,436@3,436-1@3#740,,,0,,436-1,1,22
436,436@3,436-1@3#850,,,0,,436-1,1,22
436,436@3,436-1@3#1000,,,0,,436-1,1,22
436,436@3,436-1@3#1110,,,0,,436-1,1,22
436,436@3,436-1@3#1220,,,0,,436-1,1,22
436,436@3,436-1@3#1325,,,0,,436-1,1,22
436,436@3,436-1@3#1435,,,0,,436-1,1,22
436,436@3,436-1@3#1540,,,0,,436-1,1,22
436,436@3,436-1@3#1650,,,0,,436-1,1,22
436,436@3,436-1@3#1755,,,0,,436-1,1,22
436,436@3,436-1@3#1905,,,0,,436-1,1,22
436,436@3,436-1@3#2015,,,0,,436-1,1,22
436,436@3,436-1@3#2130,,,0,,436-1,1,22
436,436@5,436-1@5#630,,,0,,436-1,1,22
436,436@5,436-1@5#740,,,0,,436-1,1,22
436,436@5,436-1@5#850,,,0,,436-1,1,22
436,436@5,436-1@5#1000,,,0,,436-1,1,22
436,436@5,436-1@5#1110,,,0,,436-1,1,22
436,436@5,436-1@5#1220,,,0,,436-1,1,22
436,436@5,436-1@5#1325,,,0,,436-1,1,22
436,436@5,436-1@5#1435,,,0,,436-1,1,22
